click,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,cat_0,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,cat_10,cat_11,cat_12,cat_13,cat_14,cat_15,cat_16,cat_17,cat_18,cat_19,cat_20,cat_21,cat_22,cat_23,cat_24,cat_25
0,-0.7212163915752734,-0.3716318478450787,0.48145699449299945,0.19866066589328912,0.45130223036744443,-0.2933443107228573,-0.7600697824567492,-0.08879289312105056,-1.6278072793918195,-1.0888926420657061,0.6537761355115836,-0.027277028603280455,-0.24854214445133155,70,21,3,53,2,69,27,78,19,8,40,12,46,51,57,73,51,32,82,73,20,68,82,69,37,88
0,-0.543135234796687,-0.6682433581446297,-0.18417055533311144,-0.8163692566186768,-1.1419522542123859,-0.41433008598919885,-0.29438632158750977,-0.39140225933259304,-0.1453525114067792,0.057465786004198265,0.2401978535895213,0.45829568418391625,0.46651547018685385,87,34,22,98,27,28,80,50,51,24,64,19,69,12,87,88,3,98,43,14,16,61,15,56,17,93
0,-2.398008017623335,0.43199454770451934,0.9980356524564844,-1.364516908823903,-0.5107367360624024,2.571691829362266,0.6371139450069021,-0.07373463649344963,1.2993184784432013,-3.0855008289738217,1.289497984227174,0.20496719944576644,0.782915881589834,4,72,40,87,59,75,69,4,66,95,11,32,53,42,24,9,32,43,61,74,49,31,30,19,2,96
0,0.16398805887228243,-0.9205934519326802,-1.8763112027406463,-0.34066121445474246,-0.49332810750368594,0.5302068794848163,-0.34335653825008544,1.1696346377526228,0.07712693153555991,0.03375735209733185,0.038682155477228364,1.6699715316211787,0.5869006394019842,59,53,12,25,5,17,78,36,71,82,38,77,12,10,5,38,71,47,12,9,17,27,0,74,84,69
0,1.2676927450195414,0.10634342120082269,-0.031074642436947575,0.7977856477636888,0.28213755060299694,0.4811784875658265,-0.15706562228066956,-0.4173520915168458,-0.3020466981342143,-2.107208741483512,0.07479212992416748,-0.16328928474890791,0.12319399319764454,66,78,33,89,34,81,51,5,0,60,11,14,86,40,48,1,6,47,49,2,88,73,22,29,82,34
0,0.8531273772916333,0.5820554450792508,0.6154726543185736,0.43019466307950954,-0.7379281711505215,1.5839125188602134,0.3188886030997995,-0.46917788818003037,1.010387023856281,0.37490045945305583,2.356242131582349,-0.3890685542313728,-0.12637180100721393,14,66,16,92,53,60,36,87,17,26,10,52,54,28,17,56,80,29,41,83,5,45,41,45,31,97
0,0.0226144257262369,-0.1022857558450041,0.5341083502516892,-0.9313649622699461,1.3161877595052105,-0.6291036387598662,-1.002656090031236,1.1759597270661453,0.36987484279657995,0.21550586945232425,-0.37961493510265537,0.8923609678465708,-1.2774802830992125,96,31,94,94,34,29,15,22,47,6,12,62,20,58,61,89,6,53,96,37,10,83,38,46,67,14
0,-0.6911015809540353,0.45713063728650993,-0.9877754374001934,0.2840329681316398,0.49242429062641274,-1.869704062892943,0.4037539548542058,0.6580856528294738,0.5480551630464289,0.9298200066536411,-0.5070045166426124,-0.4478209363390094,0.3295388298838733,93,90,94,66,71,81,88,44,14,40,71,88,9,55,45,89,89,83,53,52,27,77,27,93,87,6
0,2.6052816659500917,1.9248786008095677,0.9898290829326023,-1.8498738275175215,-0.415986373679485,1.6171499695619458,1.8142815385295845,-0.7598711613787341,-0.3209968759764662,-0.6554058180158963,1.1758001403849896,-1.6192357824959283,0.14243761024744614,65,73,24,64,51,64,82,99,77,30,57,52,27,39,3,95,29,84,75,68,58,49,17,9,96,7
0,0.5682520048668324,1.185074923068896,-0.7045173568695321,-0.03497413236023678,0.3251577279999726,0.12645304694165288,0.6733830808083554,-1.9489058832199015,-0.3081599635712579,-0.7769820658947527,-0.7118114907473637,0.8161179597406262,0.8129399921686029,70,72,90,69,21,43,30,44,51,12,92,13,64,22,79,44,81,32,32,92,4,91,93,99,32,33
0,1.7641592545509086,-0.13888341481287672,-0.12674597147846348,0.27302858849225586,-0.16272314311240102,0.7558837222214438,0.2351246447584846,-0.006470087842891029,-0.34594452141518794,0.6666482417536542,0.7847289740171536,0.030545440341734162,-1.0995633883507177,59,16,27,7,30,72,58,1,50,23,68,55,89,25,86,47,9,64,52,45,87,81,36,68,19,65
0,-0.12633488736708698,0.0014519632654237961,-0.6610564464296629,-1.2081992253944833,0.15485384918229275,-1.8532647581634152,0.11045369243208203,-1.086862512857125,0.37045724159286053,0.45530206210110363,0.5713560852477633,1.284202792992287,0.6451409899241013,4,91,34,90,35,61,14,69,16,17,58,84,74,60,79,18,68,6,97,71,43,66,19,91,76,39
0,0.8316043689767019,1.4809368713029072,0.7319025772306852,1.456294040201784,-0.04969676659717575,0.38528336451691725,0.570688518663868,-1.5269617078711213,-0.4522707318649931,-0.8839819479642866,-0.5340713725827229,1.1434070739392599,0.17956756534614404,20,9,70,71,89,2,99,3,63,77,88,35,51,61,76,63,37,83,22,98,64,6,43,79,62,31
0,0.6953993076270906,0.13167361110004724,-0.6453843899596245,-0.8696191781478593,0.7078458900456244,-0.34229821245898423,-2.110063903662415,-0.4363544120672865,0.14472560725541475,0.13319649960330854,1.1765185117074541,-1.4438715787613225,0.5309109937572023,62,48,16,86,45,92,50,24,85,62,84,28,13,60,3,87,89,92,31,38,9,60,98,60,36,97
0,-0.3075259960091299,0.12571028539589627,0.08753806639988419,-0.857804190304166,0.26110275442065944,-0.6009963721336767,-0.1670955451641165,0.1974799083096561,1.8995627508849726,1.4405424718101987,0.7399421833172379,0.8159365534899129,-0.8058038220544823,9,6,2,29,69,88,96,94,46,6,4,43,72,80,60,84,33,70,36,81,11,71,89,55,23,95
0,1.5249186255394818,1.522155479500759,0.6188004002425611,0.8972527506125398,-0.709204649158517,-1.601883942160685,0.6151815309763478,0.7124151195393662,2.772554070463434,-0.007599870750107155,-0.012340742366250415,-0.008912609430331906,0.5620756572287612,81,17,52,14,8,3,99,51,55,95,99,91,92,11,42,24,39,83,77,0,92,81,10,79,5,91
0,-1.3542556645993804,1.880866111413237,-0.6174343150370141,0.2349796365269134,0.21542951563578738,-1.0442683077418469,-1.2445966715574242,-0.971064672541014,-2.3672261643700283,0.02599850368206362,-0.8803117010176266,-0.7475011545191601,0.2282873639583515,83,83,16,31,40,74,32,56,15,71,71,58,58,31,37,13,1,10,48,52,58,34,92,48,39,34
0,-0.945313598761096,-1.636935427208235,-0.007706518941566396,1.1134250970828656,-0.5882058032405201,-1.4385479943533306,0.1102712031944281,-1.3139796580037595,1.1540024931542825,-0.4169217360340148,0.46163055078573706,-1.221602494926495,0.5258390290115066,65,29,11,20,61,39,21,27,33,46,24,56,28,77,91,11,85,65,38,64,26,33,19,94,55,47
0,-0.1556998836950082,1.699186961485474,1.6605392558476177,-0.5146529427113414,0.9050139903754704,-0.0859867403444215,-0.5708295624934364,-0.8418393441112934,-0.9832262953498216,-0.15898385295845666,-1.2520713803960806,1.0867359785225166,-0.16540718502268767,36,57,52,2,82,9,42,19,25,48,30,21,68,43,90,11,93,77,33,39,72,37,57,93,95,76
0,-1.0382487199855368,0.7799381276777507,0.03531645757344927,-0.8275953457963705,2.350415206521511,2.106919168311113,-0.578004162640644,0.5828180320836308,0.04294382018662063,0.8494068703514939,0.8261167708930713,0.38815691100554395,-2.6436999246825965,47,2,88,18,38,17,36,87,86,92,67,94,39,4,34,29,29,8,31,76,63,2,33,71,87,38
0,-1.6569865273086102,-0.7889890217487407,-1.5603126947400907,0.34450868247036925,0.5312836000148503,0.8345598714853416,1.87232001862222,-0.667530303540843,-0.7854869586220797,-0.3579934469024631,1.723588463987351,-0.3873657600694671,-1.4437015046537123,96,17,1,34,57,35,26,28,55,18,87,71,15,96,10,22,84,20,45,51,71,35,24,90,98,5
0,-0.2558520225287815,-0.7769400132937658,-0.419882664022141,0.38646820418705535,1.1001973334797397,0.414548282087991,1.1858927161184927,-0.09266128290942661,0.055837754558660566,1.0923177778153337,-0.6930019805215121,-1.2756359230754126,1.221301932010744,2,11,81,21,45,41,65,3,60,14,71,60,54,34,66,53,33,13,72,88,27,73,89,27,56,85
0,-0.7798617370919465,0.09241319453731643,0.25518269077676503,0.7194018628800612,-0.830053526675852,0.7665800233669533,2.189910868620594,-2.7437152281324884,0.8014282597250252,-0.406771505497905,0.14312481676896036,-0.13811155944544137,1.3429036328462207,21,11,73,4,98,73,6,63,40,61,17,65,78,93,37,83,64,61,28,98,10,22,84,55,73,99
0,1.2184629381941738,0.961779318351718,0.8554579469982221,-0.572083330445983,-0.48271987145994955,0.49447122473219574,0.4013059472302614,0.3109416023534159,-0.4071183124577435,0.9523569774991372,0.9401229630748353,0.23926914111812173,1.2995416735422147,71,55,65,62,0,90,60,2,64,35,42,2,68,96,10,18,66,58,0,42,81,57,23,16,78,14
0,0.08214853549179174,-1.0340333770046142,-0.08789789473313275,0.8033030508456387,-0.0008628576583152677,1.3308316533760218,0.6487578051273502,0.09854119286115909,-0.03507019280292086,2.4084802846736784,0.652770366779712,0.6521714829814282,-0.6576462773712308,67,91,51,42,2,95,69,48,7,31,50,34,85,22,65,26,26,78,0,2,8,33,57,29,51,91
0,2.24771675655418,3.3533324758188177,-0.658860172345075,-1.8752569147776679,0.9051507039093374,0.22505257545522114,1.0989814681678447,0.37907949676867214,-0.48074333943992453,0.48103929569233483,0.47670139947442436,-0.14772741139475734,1.1814028362011033,57,61,90,10,95,51,97,5,32,83,45,50,70,99,65,45,26,82,22,12,99,29,19,7,18,34
0,0.9216744467955938,-1.3415025870203625,-0.5589410099956481,1.0722130254040068,-0.14391151710204625,0.31123831870302304,-1.27653629890471,-2.021042411240682,-1.4676928344483813,-0.2791219453362357,1.1770690101330548,-0.14292674482805628,0.6599549731874839,24,80,50,56,41,85,10,19,69,26,24,51,0,72,48,51,89,78,26,98,5,94,24,93,0,13
0,-2.2696391173274826,-1.968213073515211,-0.22534338790117162,0.8217483337905492,0.12389429439246578,2.430589316020526,0.5197378737549517,0.38569553433727827,0.999117669329488,0.18893046275073858,1.243158418737785,-0.1866132879299946,-0.34202583971603395,15,80,36,24,62,61,78,95,97,79,94,88,32,66,17,56,69,52,17,16,53,5,17,50,8,38
0,0.3457481547391184,0.23942410571739994,0.27902354722719713,0.840516408691802,-2.5162863105880398,-0.45674648029825315,0.4990365530115176,1.2516735405179353,-0.31788841204404167,-0.9169405108621098,-1.2032208884370899,0.026261162646387854,0.4651138479654287,24,17,18,89,52,81,94,59,83,45,49,63,52,72,26,84,90,68,28,69,19,56,41,65,77,16
0,0.6357950740721375,0.4749006530498536,0.7940476821838351,1.3838538633602608,-0.24680825484756455,1.8092140796444625,0.42367925364014164,0.1878077423885233,-0.712810288081898,1.7799360727141247,0.9729569824149692,1.5633602862296205,-1.841697559329195,68,21,71,74,73,66,3,14,65,64,23,0,26,22,82,37,42,0,93,80,39,11,18,13,71,26
0,-1.12711423701896,0.7251932798411833,-0.3735199903826274,-0.647349041877712,0.26136645426036154,0.10992041087310836,1.0116927829070874,1.119501399566622,-2.0529035247036136,2.8181988434278433,-1.4809360669879859,0.2608699200071008,1.043833934134715,87,72,31,98,58,18,98,18,10,32,15,83,45,96,47,38,11,78,85,98,12,29,84,3,65,51
0,0.025357487607500714,0.02808813170359897,0.7083074146503964,-0.07647103395762775,-0.5589502652488881,-0.5001710096998019,-0.7933129365701821,0.35280498213530725,0.35605039573638947,0.2609962325785172,-1.415396287684722,-0.03347918043605999,-0.5235972535947826,10,42,39,48,29,81,35,4,88,41,97,81,73,72,21,29,61,33,2,22,28,65,18,8,82,4
0,-0.22229490653361364,0.1522193598354289,-0.3096768044952139,1.6500179534809851,1.0035106473660091,-1.6224167420780864,0.526784742713823,-0.1086935099823804,-2.774873923555612,-0.6469000455123177,1.2203559781259516,-1.564780099022858,-1.6509245594020403,53,73,76,32,66,63,5,38,11,60,92,29,36,25,63,59,24,7,2,16,8,66,84,98,73,14
0,-0.8714732024712303,1.3450563057763194,2.0856783331703217,1.4588503088254232,0.6698443650014667,1.8127327632308778,0.6786018539200195,-1.0414632799407126,-0.4324222030125618,-1.9286121346723861,-1.0990295621007333,-2.5239632792585724,-1.4745000956509347,86,24,24,91,98,54,63,60,63,59,23,65,4,8,64,24,37,78,12,3,21,64,93,60,52,43
0,-0.1178862144739352,0.32282109427818445,0.2758317903836851,1.091183443323871,0.6779453353521666,-1.0492279041334671,0.6649941352986705,-0.1700956371275843,0.18373270905694458,0.5261219691426892,0.8596447463525353,0.7284461875393965,-1.72284544686286,15,50,85,47,9,9,6,58,84,46,27,30,55,64,34,26,52,30,3,91,87,24,57,81,93,13
0,0.3522530502990446,-0.7552476482174146,0.595584553330719,-0.2199085902718189,1.144256973331052,-0.5538391295304356,-0.7129829939044243,-0.01335619033821457,0.2776173179837008,-0.40122182295154374,1.0586352927587124,-1.112719277291006,2.066070935263279,93,53,87,10,50,55,64,65,66,88,76,14,37,81,59,23,99,59,87,32,40,22,78,42,28,16
0,-0.15103728934510913,0.039238075495020376,-0.8283818506415435,-0.20440019240384028,0.8798649146897007,0.8580899311286376,0.2613286874054126,-0.6463605469983348,0.24129630718297482,0.7252183411165143,1.1684924426347068,-0.5690428686937586,0.24145263150343274,29,18,74,48,20,97,2,80,54,59,10,83,30,57,9,46,41,81,74,24,8,4,0,0,13,79
0,0.061099450815133245,0.3679770019084499,-1.4017098227663813,0.3568550795229063,-0.3706734284022575,-0.35426994108573634,0.5729578229511337,-1.1477307145122875,-0.26356183670026784,2.7209458238819972,-0.310539977204581,-0.09776463342735305,-1.3257979739446724,86,92,77,38,96,14,25,7,64,49,2,14,78,85,8,64,81,39,14,81,34,35,43,5,8,76
0,1.393091956308342,-1.0133203346706177,-0.2275843628542849,1.46520284666794,1.0303662081362697,-0.8520533196257012,0.3158978851198415,0.4927592329189084,1.1453670199742945,-0.5943442510753583,-1.4157791645660518,-2.489918157815925,0.4711401214078989,1,4,81,48,32,28,56,85,67,73,18,65,58,15,63,81,78,14,44,98,79,37,84,77,77,77
0,0.5101059609726571,-0.8361914724319915,-0.7415515702799886,-0.529244385969282,1.1227783162586586,0.3999934944671316,0.42891259303457585,0.19590861347446376,0.45682534418273985,0.9305119024249793,-0.988602553860079,1.4964657129445171,0.65760808160129,30,13,1,83,81,40,29,79,10,39,75,16,82,2,60,40,44,96,97,19,8,40,3,45,7,49
0,-0.333355857569238,-0.011318431692033048,0.6081161743575025,0.2206124057310875,0.6393394522640377,1.3562112977918275,0.05571395175347688,-0.9280773492650256,0.612531146614218,-1.2246878968816162,0.2502301269319213,1.2434085184436268,0.38201208573992507,21,86,67,44,92,46,30,91,87,96,70,59,6,18,64,42,51,37,8,55,24,93,71,30,49,8
0,-0.11379708678396777,0.6414003283696594,0.4840215572126806,1.057510696764687,0.4479854956602442,-0.3367490046093851,0.7222715281152154,-1.7870809523757465,-1.1538331162463638,0.18031621096943032,-0.4201249248433793,1.1203181762737093,0.03787966731917562,57,95,91,70,72,8,3,48,44,25,57,75,56,70,73,73,28,63,29,31,64,58,86,28,58,92
0,0.9685478660946345,-0.1802497982093847,0.3115326904030054,0.6974352691878172,1.212615064028539,-1.4689217092639828,0.3811393623143734,0.7724515999184199,-1.8052875378094928,0.20907436678671992,0.5679778497307232,-0.2709269063354457,0.893728848676901,25,23,39,71,70,57,65,50,48,65,78,91,85,85,49,69,83,6,21,9,29,9,63,5,55,8
0,0.14588619923430304,-0.7391671782430957,0.5119480017740983,0.9488513755446564,-0.573661394682799,-0.44377485788652316,-0.34197049757798403,-0.5749306777203604,0.6937251223103259,1.2826260447748017,-0.8002876852597948,-0.7167903050963214,-0.13106744852189176,92,56,62,40,83,88,63,23,35,82,23,59,94,2,32,1,51,5,87,40,7,39,30,13,61,51
0,-1.3372103211471,-0.23619017706614587,-0.9495223266040752,-1.4402270699227282,1.2556502870282105,-0.8885981978686546,1.224757947916728,1.0490172394803488,-0.8710266998704168,-0.6898233580778164,0.9419810942810533,-0.43178203274817095,0.9371922402247113,34,92,70,50,84,25,87,71,92,80,29,55,20,72,21,96,90,11,10,32,40,5,95,1,87,66
1,-1.6143815597042337,-0.7925332119411536,-0.42010173036217335,1.0614646353052513,1.971565086297561,-0.007967470926274206,0.10821869668185628,1.5827215310032745,0.47029980521448456,1.163240782460781,2.1588303742235184,0.07303079596229886,-0.7024556547928021,3,74,19,5,69,8,16,6,59,76,28,68,76,96,22,5,0,51,42,51,10,0,89,38,67,66
0,1.0866016434429697,1.1056564704690972,0.4303509718822671,-0.5675548325064104,-0.6101983370161298,1.902920027120995,0.5325584735146698,0.25626027397962536,-0.21692224079867567,-0.21589036720500215,0.1944073616483335,1.3937804440599184,1.3579297126434249,78,5,36,65,67,91,47,32,95,85,77,85,26,53,59,47,30,15,86,6,24,5,50,70,4,41
0,-0.40185533144363006,0.7024196498583766,1.8153277627877102,-0.06655435353532092,1.6942798076783123,0.6352866461944657,0.4760458673980123,1.6655178130658514,-0.1902003356698135,-0.5115259505697456,-0.7630831232753003,-0.8307493136468113,-1.1619362108527553,40,95,16,28,57,21,43,53,2,87,60,30,32,83,23,38,41,82,87,23,19,14,68,62,9,97
0,-0.7783343566322442,-0.9009616888169949,1.1739395902391339,0.01068549269975385,-1.3049250319045174,-1.2580344869859075,0.11959263406642294,0.2560860747851172,-1.590978025315514,0.5338377540616144,0.36846029790800283,-0.31409001707299794,0.7297779021940187,12,89,67,11,28,81,47,53,20,16,12,45,81,3,66,87,85,67,19,87,48,25,71,11,61,42
0,-0.13358574917806793,-1.2511094487518284,-0.3336328312551799,-0.026844392947604708,-0.1701647057763839,-0.9760198306162571,-0.2570315841571044,-1.2211448529458702,0.49194410359760965,0.6406186662391262,1.3588056835350562,-1.271344517611341,0.2766405816618225,15,49,30,90,61,33,97,43,2,27,99,98,9,5,39,7,15,57,16,79,93,61,20,25,12,8
0,-0.04631260800681615,-0.20576872678786803,0.6264296826693615,-0.12483084435959661,0.271558936539948,-0.49961573149534166,-0.8574931667069589,1.8829460898885086,1.0084682623148205,0.47827162090631475,0.1808728320063002,0.5923770976489321,-0.10843517017705429,6,12,19,30,2,56,95,26,31,33,54,5,38,13,71,15,80,3,76,69,70,99,71,90,91,93
0,0.07428780869569034,-0.5612850370500487,-1.714966763787539,-0.45761815083489504,0.5007881803945601,-0.3905925053613666,0.32920350113798236,0.5937008122657575,-0.5275946796263917,-0.2640596597931413,0.05099811415600091,-0.6354690264946696,0.3241791399388025,95,94,97,10,76,60,23,71,50,22,33,82,54,9,73,54,33,25,35,23,3,97,87,66,21,61
1,0.6824736568277248,0.6582801759505781,-0.5316351869366717,-0.912533875487491,-0.16939589841813277,-0.3644484335483868,0.9881304944905173,1.2855601599819735,-0.21421830101031927,0.23414979535835845,0.9168080749536577,-0.5965653417972516,0.09779928017327273,54,69,71,78,34,85,73,35,58,67,1,51,25,45,72,80,67,74,97,69,2,17,43,70,4,8
0,0.6215270581294704,-0.2963383999102218,-0.2268803897699105,2.417197348277078,-1.4043254681921487,0.22196124467145184,1.5785220066137906,0.6529585896576899,0.42956039730480183,0.04286309532029537,-0.3505519692786932,0.6208883135387999,1.4002163957117344,26,60,54,72,53,94,3,99,78,75,26,81,68,74,53,25,47,16,39,44,74,9,20,34,74,91
0,1.3757599960063962,-2.2052431317843757,-1.6565886362008935,-1.5176895457408583,-1.5909138284620847,-0.21299921720120868,-0.675025890458502,-0.1033754942742683,-1.2112671796844101,-0.5668189928100604,-0.15246284603330174,1.2402904921408442,0.7113155319850515,64,96,85,45,9,71,61,68,73,95,5,78,47,24,51,21,78,29,63,16,11,69,6,96,77,32
0,0.0837852849695193,0.9363793849608996,0.3419921475111964,0.012545121312492509,-0.6710819811630886,1.1609739594127224,-0.1266177294283659,-0.8246550672384452,0.12348112103685584,-0.3367811081060772,-0.45785649374500936,-0.8671502201923299,0.9778345388476362,29,79,24,89,9,71,34,8,81,79,75,35,61,9,72,62,7,86,21,98,71,10,11,41,63,3
0,0.4988695561253963,-2.4389063892421348,-1.1869937993647992,-1.6964912336845392,1.1105931644153604,0.6539939357791885,1.6552772405876017,1.321065574020942,-1.5575593614679357,-0.8479655923160085,0.1572927297947804,-0.9934204487420775,-1.6724943551091687,52,6,64,92,64,72,34,82,9,99,75,83,62,76,6,24,92,8,97,7,98,47,37,25,20,28
0,-0.012737833748743951,-0.665793109736496,-1.146736467613603,-0.07223199228534709,-1.105490212505049,-0.09844124289366457,-0.02583023216581098,0.26811092269883974,0.2251867362323706,-0.7697529399215363,0.3464464337669917,1.12612486159529,1.6345663006308153,82,33,87,25,76,57,18,27,25,95,17,69,52,41,91,75,9,84,8,53,65,56,46,22,32,43
0,-1.8585524295861133,0.5236497514554197,-0.20509731887522598,-0.39968134204628114,-1.1370448315342954,-0.47784042292422496,0.7376165494874417,2.42238762519186,1.0974662297067004,0.7813183417979899,-0.8935583579015492,0.5840139761842412,0.2241557323374674,11,27,60,55,73,55,85,83,58,25,70,37,65,46,54,89,23,12,84,69,78,56,31,20,89,96
0,1.421302767749286,0.8105469452098101,-0.4430714183281891,-0.9255325409425474,-1.6898302923560204,2.0909896898137705,-0.7188326098829748,0.016640119923088625,1.5005471215005177,0.7879208490400885,-0.06805012957589142,-0.20884659564776417,0.6385972302614324,50,56,55,23,36,44,76,7,57,14,41,25,4,21,49,67,16,64,53,41,99,73,95,17,81,10
0,-0.40410352914038733,-1.0279700671437055,-2.2402812503926146,-0.36118396082539483,1.2011391647889653,-0.7872779612661839,-0.5029149273654314,-1.760436273024528,-0.9846988593613885,-0.38135604043217436,1.4899591481157786,-0.57777817377195,-0.4527748438609367,82,43,14,82,32,55,21,11,22,86,1,55,80,44,33,30,42,89,18,0,38,88,67,78,64,24
0,-0.8304325848499459,-1.1288573374819877,0.5576087537799302,0.7842979538584243,-0.12535173957163465,0.707307316376824,0.9536359972442703,0.40772120359433595,-2.120261462630718,-0.6694060759834408,-0.6478882321937832,-0.5011546120025022,-0.7560182172474087,8,40,19,23,57,99,56,65,12,81,96,70,68,5,88,43,53,5,50,4,47,51,34,19,73,80
0,0.3707308369059058,-0.19976343428501245,0.33902046936239494,-1.5349453008259024,0.285438140951625,0.6442720021337474,0.2080430968087993,1.595497485818343,-0.5073859245770965,0.5656189919823995,1.0103992691752008,1.609406016669218,-0.160472494034606,38,23,59,34,58,94,60,47,38,84,91,46,52,59,97,42,27,40,65,42,3,71,29,2,66,15
0,0.689562469671267,-1.55737246166131,0.22471712134692345,-0.14634929172752809,0.2897929614646749,-0.7241589228374388,0.38248771600904113,0.75594173785013,-1.575108571018362,-1.1218070121689394,-0.3415966572815042,-1.776038069412467,0.31449109424708843,57,21,14,86,28,78,30,23,82,50,71,74,58,15,46,35,14,17,66,92,45,69,77,98,16,63
0,0.9280053851965253,-1.532921822909288,1.1115496012107395,-0.9376362313123507,-1.2702299156253942,0.793625199714148,-1.7553662367954814,-0.6970342077200914,-0.9296502417749576,-0.21300897952732492,-0.09012519076792397,-0.24723947400738883,-1.808008768726181,76,51,14,96,64,52,84,97,21,14,88,80,85,51,92,51,67,65,9,12,0,67,36,9,40,70
0,1.408885472421161,-0.515372918665171,1.800967334796967,-1.2189041506107332,-0.7964686036083587,-1.4174020097905924,0.7347060352227793,-0.6008189153346674,0.42112348517681175,0.43042428665276267,0.3392998547348078,0.17690625084091546,0.4402585060006203,22,32,99,98,15,58,37,92,0,17,43,23,30,91,89,88,68,41,45,13,2,82,57,13,58,81
0,0.027808919796972427,-0.8880847964617887,-0.14179796995483285,1.5160792713803537,1.5907762774477954,0.42480125632113336,-2.0093166625006855,0.5975343362659417,-0.20675850998092,0.9107796944158424,-0.5116461083802107,1.7893125473429536,-1.0198967650822242,77,57,8,14,14,23,66,88,25,51,86,34,88,6,71,7,82,60,63,0,13,70,57,47,32,8
0,1.8056307068039124,1.0082520714966225,-1.2014789093059854,0.07132106516417576,0.8627005960720084,1.068713017694464,-0.5244866557394419,-0.6647206829232292,-0.5839338709165444,-1.2585611114025546,1.9264332388822696,-1.4827720980137102,-0.6492522393952486,43,84,14,62,55,30,88,27,66,94,43,57,89,82,78,92,1,76,15,30,2,3,17,58,72,5
0,0.9405243998642745,-0.4850841170457974,1.4020342591346961,-0.4678895256824864,-0.29071564716879306,1.147459008365065,1.1531738611062947,-0.6440765664613446,-1.2932603683528616,-1.339096167624843,-0.6143780840901771,1.2428516952682003,0.6268887552105338,63,68,39,71,17,7,87,18,3,44,18,85,83,10,39,73,81,64,16,80,53,93,42,70,69,46
0,0.696464974207702,1.5636493077734062,-1.8384528725056895,-2.6385560775330856,1.3717121248567081,-0.04399994313349164,0.8752146709569432,-0.9657849297533165,0.8325273559802195,2.013721628742703,1.1893588108184658,1.308176366164394,-0.6295052729099931,55,3,70,80,51,59,29,88,15,99,84,48,70,15,18,60,99,3,87,49,32,89,1,59,41,71
0,1.4528571764535378,-0.27099656987866455,-0.7138150337676409,-0.2769756795314317,-0.4977191099972716,-1.0654827912976512,0.9665614424935484,0.8016720631609938,-0.94608803183353,-0.26571841524551976,-0.36084108243641555,-0.8239654014250543,-0.22917604211850126,29,57,41,58,43,90,74,19,74,42,63,4,13,49,52,69,13,33,62,39,98,60,33,95,58,60
0,0.596243160834665,0.10590361581436501,1.2462670973795713,0.96240494829887,1.0762385303527162,-1.6256506209515533,0.8573901306252782,-0.4444177646864093,-0.6931075721057328,-0.928149047287595,-0.01911430498869065,-0.23725268505545827,1.525762309974893,14,69,8,57,52,11,59,4,64,98,99,83,53,39,77,43,54,56,44,73,84,34,67,63,7,37
0,0.1744568528767045,-0.6117156825649656,-0.11465062532344532,0.5819123693659449,1.3167266279847365,0.42861974479863113,0.7835168172685281,2.0594876402332116,2.4916081498627856,-0.5681335564864004,0.04189342217892454,0.6115386571258932,-0.9835638378250339,30,96,24,24,55,68,93,66,92,50,47,59,59,15,71,61,80,62,86,78,4,7,21,88,79,26
0,-0.4918966818064654,-0.12352032606450271,0.3299649193710222,-1.0969560089362262,1.308922786247783,-1.1251591495761035,-0.15037042234296885,-0.2592811535222954,-0.3310455244986086,0.3593414569837685,-0.16326411480576317,0.41024339628314554,-0.3224943036998369,98,54,58,83,40,98,86,58,72,15,13,30,73,22,42,92,62,39,23,78,66,86,45,67,31,48
0,1.198124623666788,1.7106225734714557,1.1156395983808274,-0.41790394144201043,-1.5968080974376613,-0.087373387452787,-0.7304187717432032,1.2991024952445218,2.1638860220350264,-0.5868224549860765,0.03127374066442646,-0.8886839680919663,0.17006408726692665,50,49,13,92,80,62,97,74,93,5,50,3,89,96,69,2,42,54,58,0,47,62,47,96,0,54
0,0.4754872562652645,0.7054140639707697,1.536214231745547,-0.0460831894403891,0.2046371558878825,1.5189713642066158,0.6535691180327141,0.39805298250517696,-0.8719460841909509,-0.0981812864391075,-0.5120729695907754,-0.6822232968331843,0.9547339759933328,52,82,80,24,81,32,78,32,12,62,38,16,45,10,14,8,47,35,97,74,24,33,87,86,70,84
0,1.0412058950497491,-0.07964711001698994,-0.10541687041753144,0.6584337446948426,0.3101272612808665,1.3533086653986146,-1.4741174626751516,-1.9225445063034257,-0.6124930104392208,-0.03231659815914491,-0.39119602503871886,-1.9246679056346552,1.3644631149235855,40,72,79,89,0,62,48,12,69,67,55,95,15,16,81,2,97,70,25,25,33,16,61,8,10,4
0,0.4304236333531516,1.3093248664947659,-0.22445205488781897,0.8613853559850406,-0.6640726682799842,-0.23555311959030398,0.5516768782742849,-0.8483382977805911,-0.35693805780050397,-0.7237686183522523,1.588048969823586,-1.8612476036635044,-1.9951277373714422,4,55,70,83,30,40,80,54,9,22,85,89,61,77,86,78,77,50,40,37,71,79,58,54,62,57
