num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,cat_0,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,cat_10,cat_11,cat_12,cat_13,cat_14,cat_15,cat_16,cat_17,cat_18,cat_19,cat_20,cat_21,cat_22,cat_23,cat_24,cat_25
1.1172113457678845,0.9041240164632955,1.1509458677685942,-0.21252396541102556,-0.4857850701294499,-0.9801037598014891,0.7220237703896957,-0.5694578332099954,-0.32820930880282606,-0.654123515560279,0.12267238328855389,-0.5768329971681289,0.23218033118514833,56,67,89,29,13,28,68,92,83,17,68,8,84,39,26,24,13,40,78,23,78,10,83,64,73,83
0.21976701375805532,1.4965223906946448,0.8352699910008564,0.8513194542776876,0.9253792600117687,-0.2333738311450653,-0.7286520703771429,0.5197172568062445,-0.8924595883682415,-0.2028312500941784,0.600397226916994,0.857272027500025,0.15311376570066004,47,90,21,94,1,84,99,8,17,83,2,7,98,43,72,43,88,37,71,33,92,22,56,96,44,46
-1.0363732966230166,0.031106859640570823,-0.14353633845156377,2.930087665154454,0.512560320611012,1.1023072616327765,0.3504526920760416,-0.3368338507158149,-0.23850843534852292,0.44024107618839603,0.29185532847847623,1.7366141161689077,1.4446892266901248,5,36,88,68,6,46,44,93,15,19,79,50,25,4,79,90,14,66,9,0,89,76,37,6,15,39
-0.4147907580147309,-1.4695711689423256,-2.1978673986316335,-0.7114818127645556,0.6979639390692944,-0.7608732439474586,1.8363686351187911,-1.3833632972515855,-0.3404129606829714,0.08558485016394199,1.3090855392654381,1.9891251072556546,0.7693406679449654,57,83,39,88,79,68,48,14,70,91,52,54,23,73,34,24,58,23,25,82,88,34,50,69,69,88
-0.9089660019805326,-0.7739633291134318,0.08892932102945672,-0.47247884756026864,0.9056046935706255,-1.2676065834808574,-1.4055371618978023,-1.353493869842281,-0.6306755949956467,-0.2627813880601338,1.1440728809074339,-1.2189797536608138,0.6084839814139302,41,19,64,31,22,95,47,87,83,47,11,29,28,97,13,67,33,33,87,81,17,85,44,79,60,39
-0.703484671370862,-0.5976408687433122,-0.7459945477908946,1.041820978269523,1.2355325884479147,-2.8370643759602725,-0.3249675193865886,0.35378934248886157,0.6041982298590605,1.0147756000716204,-1.513111582840395,-0.4677817107273909,0.029860305243601518,93,1,53,30,35,41,1,40,14,37,39,2,43,90,65,72,25,44,54,63,95,65,72,56,96,81
1.7146314673018757,-0.3067509119966107,-0.3662819735167752,-0.45779183304153076,-0.5215249380888006,-0.6921494982630578,0.4321361748909633,-0.7102561497272756,0.09546192501089232,-0.8536871723782823,-0.06957726436867802,-0.4246614060672272,0.5189928569975271,71,24,33,62,42,71,63,57,68,98,12,28,64,91,36,96,6,75,4,70,71,39,57,17,34,57
0.4586812653557179,-1.9901776106050644,-0.11732394733864594,1.1351003666955084,0.5857819194489792,0.06017251112973595,0.1846508970419246,-0.37514642364291173,1.3027453446155026,1.3460019900065974,0.6715720286725501,-0.5725484290532911,0.2847907923828162,59,50,13,16,68,69,73,33,82,60,33,99,0,99,36,67,48,16,50,58,47,0,75,4,47,65
-0.2708924051236151,0.8938095537438258,0.2721225681656525,0.09638575048690037,-1.074971647165758,-1.9325633156351287,0.6837123795984782,0.0761699046970119,-1.0621971215135504,0.5624011244981533,0.36471119988962386,0.4166858703758964,2.283740340753401,67,69,26,86,77,82,87,41,38,35,77,79,54,97,81,86,47,37,86,15,15,44,14,47,48,44
-0.5440342326303813,-0.5129835278335897,1.277365052812171,-1.2148959833169586,-1.3696088405361362,0.730073215025774,0.6743678656683944,0.3383123451128393,0.09092213149883943,-0.22577595349932766,-1.1342133855963683,2.0753991579711126,0.02654304851820112,16,65,39,99,93,90,20,23,63,21,27,0,13,26,23,61,4,6,57,41,45,23,29,54,15,23
0.04754303847597996,-2.5124713892684345,-1.6421840412091662,1.3909382747579366,1.4606445271835649,-0.6804607099630268,-1.3379174895383632,0.4557085748416732,-1.0423330160206141,-2.5419705670913357,-0.351038442209213,1.4631473017120116,0.09322217656072161,94,53,76,2,10,76,9,75,88,22,53,95,85,97,37,1,21,37,21,70,95,61,89,5,85,81
0.5293470277300326,0.31487612593928893,-0.2566011575259553,0.4943939198292022,0.27358916417827206,0.5891142867278477,0.8313457184932411,-0.12998282341790315,-0.15145461573597072,0.2075413224151513,-0.9802454673480075,-0.3471946172755611,0.10336078081553038,18,5,11,9,23,93,87,74,30,28,86,58,81,97,29,52,71,60,21,52,14,33,77,19,19,68
0.4788718789280232,0.6144948614190193,1.3931056307863636,-0.5943320046128513,1.5922372221704846,0.8435695881582699,-0.03546541026900783,-1.1677506045437664,0.5710921870176788,-0.699782650919975,-1.636320431597387,1.162917783749226,0.7175037913532456,14,35,2,71,28,15,59,39,57,59,59,32,94,38,42,74,17,91,99,52,21,66,9,50,81,36
-1.1204984816769,-1.0269561350557594,1.3823688770331277,-0.1474214514743179,1.178031859769993,-0.48084687956735495,-0.4825371831963804,-0.687437593445232,0.014373822034097407,-1.711716487989326,0.4711103913991129,-0.5116949256513743,-0.4531223149736476,41,38,36,27,90,51,8,87,4,62,86,3,83,75,54,1,79,29,38,86,74,63,62,55,16,38
-1.4744731977381746,-0.6194003603429167,0.4664814987659259,-1.3736499811620637,-0.07260531387280969,-0.9873634067400632,-1.4909574884147812,0.5677053279920862,-0.5243269710129284,-0.20406890566775512,2.0365484293600398,-1.6893306222174418,0.11208884605587677,52,83,11,4,64,5,67,97,57,90,93,61,35,89,82,45,99,26,80,51,70,46,57,92,38,50
-0.35990360800007537,-0.0031163121826829265,0.68776663251474,0.25338339641563257,0.7013188414464033,1.398329681488041,-0.0036936990811459315,-0.9295037655188638,0.5740994066018077,-1.2378142517838089,0.24233372743148626,1.2404754904822979,0.37425951368490706,14,85,64,39,92,41,24,91,86,96,68,55,56,10,61,37,47,31,78,51,17,93,69,24,44,78
1.3506838143772928,-2.1813009402195767,-1.719542557489302,-1.4857092032175145,-1.6314398074635885,-0.18483520036321702,-0.7630958070381996,-0.1010463728293839,-1.2206814762859568,-0.5760541913057416,-0.16280365395062601,1.2373463393863071,0.7092296066149684,61,96,84,40,89,69,58,65,71,95,45,76,42,17,47,14,76,22,60,8,3,66,56,96,75,26
0.1378685273884733,-0.9058678385512726,-1.9531006579606844,-0.30814551310894245,-0.48340760609307787,0.5649799334311717,-0.4184171804432677,1.177760808777002,0.04721371097179549,0.028074436552892594,0.029501627182113858,1.668560436078314,0.5826737852118379,55,49,4,18,45,9,76,30,69,81,32,75,4,2,45,32,69,42,4,89,9,20,0,72,83,66
-0.09142176084193442,1.0406090583441192,0.8702161912781374,0.9957157751732425,-2.3592379722130965,0.6786637877272124,-0.39751955163372565,0.7625552847197528,-0.6241807722168471,0.22932290728743865,1.3771212419892114,-1.5046432177191973,-0.8168804942110164,68,40,98,44,29,44,44,57,78,58,78,9,65,36,22,35,63,52,92,16,90,29,17,47,91,89
0.6383495896900281,-0.04685265239950605,-0.03279555764181967,-0.9914312486628649,0.16111222152145493,0.2095130120896944,0.2261214974413419,0.9375612154037399,-0.2904039121029802,0.3139108463441255,1.6124086880024115,-1.3629394952528375,1.4286566097378435,95,61,13,63,79,71,71,71,18,76,27,13,16,82,83,31,99,82,16,16,83,20,97,21,67,38
-0.10899480071006605,0.08418045242241722,0.38641884153971284,1.3361909863179984,-0.7457088508069966,0.22749728899968183,-0.4641539864601864,-1.7138825848567867,-0.6582811359701803,-0.11594688123932605,-0.6350733314130819,-0.05544930222313518,0.6687196842750109,15,10,65,60,72,81,33,12,77,11,69,20,62,7,36,43,34,19,2,47,8,22,18,18,94,5
0.09991785614994567,0.13217455428697397,-0.8684010216268192,-1.181879116586564,-1.1547953002691658,-1.833310702485917,0.052790285274054695,-0.5066354494597683,-1.109491352606182,0.2316849312924,-0.5623254645909934,0.8289080214343557,1.875481539745868,58,0,95,57,84,54,50,30,26,98,23,57,68,16,35,99,62,86,99,78,68,45,49,59,41,40
-1.284762648094703,0.0026149313155021483,-0.3932114501622527,1.3824347566886104,0.2166824550566695,1.4215343583238194,1.2417551111594871,0.4084717218659796,-0.6493778327627266,0.5475203118520151,-2.532173839510529,0.15702314001766196,-0.13593449599574814,85,93,95,47,38,87,58,43,27,55,47,23,76,79,22,75,84,33,95,32,45,39,22,9,22,57
-0.6256859118088495,1.1540142660351185,0.15215223286874863,-0.13169167419092154,0.2501308749483818,0.7087534284080016,0.2601175553730556,3.4176240224341807,1.4049527293874151,-0.6220236326199201,0.9240959774433746,-0.11538317952255339,-0.7827810037470202,26,40,49,88,27,64,39,5,19,63,26,61,41,18,43,3,47,41,47,25,17,15,55,60,46,55
-0.5971347594634971,-1.307538355215142,-1.459727520826348,0.08725160819993777,-0.01160756146038145,-0.7410422309105367,-0.6637982049622573,-1.5413441021851582,0.6264123751226127,-0.9989917598222443,-0.2891661543934124,-1.5840279947065548,0.09941290252793424,26,0,9,80,23,28,46,34,22,23,95,44,55,56,26,56,1,12,3,43,94,71,10,0,37,48
2.1181911012899937,0.05539830641469447,-1.0591967723526066,1.685120055486914,-0.7833689815334689,0.6734778801199288,0.38102915263127374,-1.3632646410232268,0.07158716269657539,-0.9960281326994616,0.016268706756474488,0.2569455557027233,-0.3034503700641303,61,51,17,11,63,27,28,26,62,18,35,11,60,44,85,15,96,49,16,99,52,50,53,62,38,57
0.847472923336703,0.17430106639511367,-1.2059737025222372,-1.8062887394933227,-0.7429852033203276,0.6406821989708222,-1.6722382666797577,1.3183310963869468,0.5973146874178649,0.8556457942564368,0.35047043994297966,-0.0472903792606349,-1.2031191231687999,82,64,52,58,7,14,49,90,8,36,68,43,60,12,40,19,34,74,4,64,48,91,3,3,14,83
-2.487540247150094,-0.7627637416459946,-0.32196748005157666,-0.42082009883388494,-0.17451591356299045,-0.5499230944140141,-0.2992475013497831,0.34125425976570445,-0.7406970163267002,0.026882284048974043,0.49888716337784256,-2.3745317529421537,-0.879870108966997,79,19,34,18,46,79,56,81,47,49,77,47,39,78,84,88,58,84,88,68,41,68,67,35,36,67
0.15882861520472144,-0.3341101212292054,-0.6555385033328612,1.1864279364668737,-0.808929822871095,0.572186872473678,-0.2167457966369483,-0.6829166100290859,-0.7872688315336422,-0.6044702162008041,0.6939448767384964,0.9966402713958143,-1.2957110888092447,8,16,88,67,54,3,95,24,22,64,35,98,3,19,8,59,97,66,95,89,94,90,38,17,18,4
-1.2531322178616453,-1.1171040151043252,-0.40448432267539824,1.3795933888541867,1.158800573134397,-0.47538595031383585,0.4171915571455839,-0.13635948339333542,-0.04903866039754182,1.338655398775924,-0.34226528571944365,1.4678856779553509,-0.9713643413974788,48,10,96,47,33,21,79,22,61,81,99,86,93,68,42,11,2,84,15,97,57,0,7,88,86,55
-0.494457068955916,0.40125483102009435,0.6129225335495294,-0.12156127856093353,-1.0008978770227221,0.10903812728681771,-0.17192315776861977,-0.608727030007231,-1.1769830826759806,0.5708839846303801,-0.611193447553647,0.07933454190807641,1.0881209629625452,81,92,63,52,57,82,30,46,82,34,56,16,62,22,66,40,19,53,70,30,86,26,46,75,18,85
0.5284778169920309,-0.39365926565471765,1.1871619572276835,-0.19617446504099986,1.0101793291180374,-0.7573054646662022,1.6073081164060585,-0.6269827573398635,1.2376625740455418,-0.8710270761121952,1.8972267884661593,-1.049330999764667,0.8014084122715752,81,96,23,48,70,80,96,15,90,97,34,35,11,83,23,9,29,10,61,75,92,48,56,8,10,5
-0.5407395092159003,0.20265051290644362,1.6913123369867615,-0.6566428773743832,0.5249661636928223,0.7344974392249868,0.7075484286276107,0.704865919088048,-2.299171189671373,-1.5327810510409172,1.7431445021067375,-0.19163623674379468,-0.7674599805746743,23,28,51,32,36,26,17,22,43,92,0,71,24,66,95,26,77,11,30,60,55,17,21,74,56,57
0.3219838372668382,0.04823463738882983,0.6750382176319007,0.17118226651944649,0.5722017613476047,0.8243210540234325,-1.0546305555459994,-1.4218373095637595,-0.42706415888466087,-2.048671694129813,-0.5522787010517504,-0.3458736808525073,0.17278204913627312,97,41,4,63,51,99,90,13,83,91,77,98,57,13,2,33,71,49,33,54,86,17,28,46,48,23
-0.2271559247955312,1.0862074562421873,-1.342534664640789,0.4914812044188996,0.13951648919769785,0.6468850563182619,-2.720618989997531,-2.1172200532646848,-1.1398856828901553,0.29952101430174083,0.6035060066244264,0.35597244173570136,-0.3678294913548627,31,81,50,39,25,70,12,37,23,73,78,56,99,13,46,47,82,27,25,65,27,60,17,67,30,55
-1.1543454227270895,0.7281113768821564,-0.3556813919704374,-0.6149728342295459,0.30597370833199505,0.1409560239136588,0.989782087517303,1.1273992732192577,-2.048927012320439,2.8289853145355037,-1.499340912127023,0.2544312966257339,1.0474699783422554,86,70,25,98,54,10,98,10,2,26,7,82,40,96,42,32,3,76,84,98,4,22,83,23,62,47
0.1399555733915871,0.5185792761630517,-0.33899492390309216,1.3462694177862171,-0.5011833880496434,0.7600452436801209,-0.10630734587036383,1.1594310501169196,-0.3869699269521268,-1.5402547918700173,-1.4325493161813272,-0.47913865291482477,-0.6463946697113775,26,1,67,40,83,34,56,34,66,17,68,98,12,32,43,78,19,23,84,14,81,60,56,87,6,60
0.41796145641102483,0.5622436234007834,0.2063722338109679,-0.9737124991098544,-0.5883236115201091,-1.1352338754289069,0.878328284193487,-0.6940725056377769,0.089009131104079,0.6987193910849042,0.4134514655807372,0.3586224898466268,-0.061597119493011804,43,98,17,39,25,77,10,59,29,23,27,24,47,66,79,59,35,49,26,20,85,56,8,9,95,69
-0.7997657695320713,-0.08387809793136104,0.5358593107028691,-0.8043626437100886,-0.5365120678244373,0.2630013932126229,-1.0229201938822112,-2.165608144902303,-0.95858838059107,1.768012540925817,0.12601284981153102,0.1766272777679502,0.011560336504648059,90,51,45,47,77,10,57,72,5,11,81,48,33,82,62,73,75,68,47,38,30,31,64,82,77,61
1.5713901652434465,0.5338520145489158,1.796776115630722,-0.19825202884125098,-0.16982100926728383,0.09184733164494742,0.847365511099572,0.395377976465839,0.8895803815152195,0.07655761669337138,0.6062461696931202,-0.7184943280628159,0.3886205239277923,22,88,50,78,25,15,49,39,63,51,9,69,47,91,51,64,59,96,54,4,46,62,90,59,66,91
0.6134841004618581,2.370062930502495,-0.25786693515375675,-0.23358545388754584,-1.127810127734262,-0.4985989930276211,0.751198266590784,-0.5923999446346199,0.7647266368777779,0.5934409811378049,-0.039064688738999424,0.9260512095278305,-1.3486014666515482,41,14,61,12,86,75,79,40,64,96,59,97,13,60,25,56,84,13,56,37,99,9,10,96,73,49
-1.1708861064044822,1.643628547738986,0.009311071640441175,-0.6021088245692046,0.36579338352440893,-0.11017649923353762,-0.7281416334729882,0.5111809629698882,2.0930482161784147,-1.0659299171499486,-0.5381523058118013,0.6378698480551921,0.265907553286956,45,29,49,25,62,80,36,60,82,19,72,8,56,91,81,0,96,91,94,14,9,62,43,51,84,20
-0.8639885588711773,1.6105045502655961,0.04979167389946533,-0.8072551589777714,-0.7355128532626458,-0.057645918913785676,-0.49830374188170157,2.011063631886035,-1.0395466700235174,-1.0362031354089607,-0.40098966912983286,-0.3185688576870556,-0.44151082590067997,74,20,53,65,42,54,39,28,24,83,91,14,12,92,36,92,35,67,60,22,17,80,90,3,76,1
0.08200645892149556,1.1745330640291605,1.2589750730497933,-3.0578278789600724,-0.5863425486295589,-0.17623042112321488,0.39350432056209667,0.23836134012320054,-0.2912519547906625,1.5933548378897164,-2.659986094507506,-2.917145999754515,-1.0403921762569557,96,20,76,0,39,98,23,88,85,41,20,34,14,15,18,86,49,95,58,77,77,78,85,48,57,35
0.8716833404596357,-0.6898258796876409,-1.8462229238616021,0.26020572575600964,-0.10798945845090294,-2.4434210508234733,-1.4450180489360698,0.23635457629272533,1.022599792673654,1.4229235548325196,-0.45078629687670496,-1.9271927578150823,-0.5355445332556155,29,63,33,97,5,31,94,59,32,77,34,32,56,9,38,65,32,20,46,38,84,43,95,33,35,19
-0.6835504672969832,0.2798793134291709,0.5013131180021011,-0.3809238225482762,0.3991942441550972,0.9635888281496302,0.08960825983624211,-1.6932768292390115,-1.8390659430601268,-0.014665962190791729,0.08600764318123935,0.3010231613876119,-0.3182464188361852,16,93,25,5,16,83,32,3,15,83,79,74,68,72,84,83,11,77,17,61,47,72,13,23,47,27
0.5917193839111435,0.07597907876853532,0.8012164702683592,1.139653845224703,-0.3214591324305402,0.2223909743067222,1.4641349660124776,-0.25183746254655254,-0.4198574339810525,0.4138418916096031,0.8948091834310432,-0.05136763955051415,-0.09187146180414904,69,76,14,96,67,22,24,83,4,76,5,77,56,48,23,71,78,10,93,59,26,5,8,58,76,10
1.724122800512919,-1.1815838786496606,-1.0319676362792822,-1.2599751232351721,0.2546692803591807,0.2924548778676044,0.4693132660337394,-1.2242822323523106,0.43898360978515294,0.4265948065273701,-0.6705177618818182,0.8574894492652815,-1.6498895836941112,79,15,71,23,4,97,52,99,31,5,73,42,9,3,41,98,49,8,21,3,35,88,28,95,22,82
1.3838378122158876,-0.5035545155411209,1.9557294802312526,-1.1867879087270663,-0.8004808372970277,-1.3999482693956142,0.7019309154354423,-0.600755058008529,0.3857371262814231,0.42708757272097597,0.331944122211321,0.170168053830027,0.4335082371041119,15,26,99,98,7,54,31,92,0,9,38,16,24,91,88,87,65,36,40,5,12,81,53,5,54,80
-2.3320926014108174,-0.7793999158365094,0.5985541356189794,1.328438446618802,0.25429730797301975,-0.8118315850438396,-0.33704258703488615,-0.02679065910790271,-0.16443825566086717,0.7550608086555873,0.5996257486540899,0.6558840139813487,0.8209557223564117,38,94,57,34,80,5,59,89,40,77,75,36,96,86,90,95,12,95,55,17,13,78,14,43,43,9
-0.5813889689081796,1.4397503009142378,-0.018799999879474578,1.5593651993309352,0.3013847216652,-0.18103098768265993,-2.6997359630713818,0.2639516702874259,-0.3959932169909035,-0.1010720028338644,0.5071505714921306,0.8188744475680326,0.9968170857255524,63,83,89,16,0,21,0,19,67,53,47,46,69,77,22,87,99,68,99,70,44,98,2,34,25,71
-0.12352259279405012,-1.5971706628717184,-1.734034113341169,0.38946715031792867,0.7379966625909545,-1.167697088828692,-0.07700899967713687,1.4346949825299307,-1.5742565437293368,0.49228480053298546,-1.219856829623661,-0.40013230679580075,-1.6966814217221082,13,47,10,1,78,37,78,45,1,85,29,29,13,6,14,86,36,88,14,65,25,85,35,3,30,20
-1.204846992588374,0.19324458696494345,0.3052985550344205,-0.9571677111743825,-0.5637728288636903,-1.6136847825400424,2.1523180622727054,1.029907871027854,0.04316057686571836,-1.4065203228777405,-0.6008329197510855,-0.48680301124189423,0.694642035177558,78,40,96,34,59,72,71,92,78,92,52,39,25,28,93,53,2,85,7,71,4,46,72,13,60,21
0.05201615566459655,0.05975555766421802,-1.1011173514420949,-1.2619968492284819,1.570951195707949,-0.007654828751539292,0.3549615629647142,0.9121412503803268,-0.6358287868434841,0.39896541886336845,0.21953345895620247,1.8264721711081553,2.1784196514132397,21,51,79,25,33,66,31,75,71,93,55,40,85,50,38,88,73,28,76,55,37,41,34,91,77,60
0.4292329089543598,0.04397769635996256,-1.9486982697765116,0.562742090376909,2.3240076169989394,-1.0690834308874964,0.7964054008255602,-1.241828528645891,0.0955388470029057,-0.1115004776187077,-0.7152405539939021,-0.4372845915514101,1.975770695598327,93,84,84,91,38,63,68,35,27,13,60,29,62,50,11,52,92,59,0,72,98,25,14,17,28,48
-0.3426637845183569,0.2837769553127546,0.27880553236535077,0.847633141011349,-1.3750795737793857,0.21018639927277494,0.2432515246500353,-1.4174528688210757,0.7399949182897133,-0.9864950461021841,-0.9030625520936132,-0.2001883909513197,0.2126157180671241,0,26,38,23,44,5,81,69,63,86,80,14,12,29,35,68,27,57,90,42,13,49,55,34,36,98
-0.4411588440500791,0.4428434610464389,-2.099335886962226,1.6683500692614126,0.754625307257684,-0.5878161624424316,-0.1389842136949968,0.6802357811573521,0.9663412252122896,2.175170387549585,2.5890303378552675,-0.5967099252122908,-0.16375099445164412,46,21,97,72,47,30,11,16,91,5,36,96,74,46,56,92,6,73,28,24,65,2,82,42,62,84
-1.6379856094525223,-0.8440744043784159,-1.4171383314595942,0.4184803479707939,-1.2951839834546468,0.07978301666157521,-0.671791905693521,-0.15346131941397353,0.3355611221763128,-0.10024800883854532,-2.1037822734659057,-1.2736683661254038,-1.0058732024007153,15,86,88,93,70,25,53,73,62,30,41,88,73,99,80,32,45,68,72,39,68,98,57,90,94,99
-1.4580689421667183,1.5771029340877196,1.7918129653935975,-0.7942014319646089,1.3751660408132447,-0.5348142446750499,-0.49347991534530716,0.03046735633726143,-1.3115896702598304,-0.6688411430970659,0.613608877721693,-0.8333305237576577,0.666028952849401,96,83,55,95,86,20,48,54,34,2,30,65,13,17,37,86,10,74,62,30,86,22,12,30,40,43
0.33423502202082706,-0.37920707341151405,1.9301013081498284,-0.5454325093027296,-0.42878957401823137,-0.022021834297181346,-1.8179251107458976,-0.6357903886235904,-1.460441899418863,-1.4228924907650335,0.017941719065432,0.4240021912707311,-1.6587143699958549,40,55,97,70,7,76,41,60,8,97,85,45,40,68,41,5,89,81,25,48,87,50,2,1,31,13
1.9876254564637834,-0.8029150359123853,1.2047632157863244,0.2703425961538362,-0.033219229461821896,1.142087832507761,1.7678643530496247,-1.7500718041759704,1.5444587463499448,-1.1478708869695515,-0.3470355572858572,2.384458752727898,-0.4277376126645341,55,28,15,38,98,94,8,46,51,23,3,48,7,89,36,41,41,49,6,44,3,6,76,61,67,2
0.0299078156340668,0.2120126390398391,-0.8139203620449991,1.0325838894280988,-0.08159130060893241,0.11900663932501632,-0.46166322842396845,0.8374886793327815,0.10847346936663613,-1.1438197271780022,1.664750597256148,0.17928892152949022,1.0696259951314517,28,51,29,2,93,73,14,18,36,65,12,4,16,86,49,8,12,21,15,44,52,56,93,77,85,64
2.392083029417904,0.5394351917260987,-0.903055749231283,-0.7223824684768448,-1.9255618355049955,1.6918497089733402,-0.7209565384311583,0.7582775886841814,1.7251612611817593,0.4804206504647669,-0.5561129663582323,-1.0173113530354887,0.03909651986027196,77,2,95,15,64,67,55,1,66,16,38,13,64,20,29,99,52,95,60,9,55,69,59,14,98,29
-1.0388136894537734,0.7050287645474499,0.9166723356824718,-0.31812643395606377,0.328087005989093,-0.8143896707731543,-0.034733042708129984,-0.9405203302662106,-0.7553955100544817,0.3226573362975501,0.7928862475911825,2.092767472915256,-0.16586133712783255,15,41,92,42,29,1,1,33,36,90,26,56,31,68,38,5,85,6,5,71,95,82,20,60,80,12
-0.5102418330039299,-0.5360982199418358,0.9655253684939499,-0.26196949435213596,1.0922026539376561,0.6473336830300949,-0.17473797070193642,0.7937693411970244,2.1956081618883734,0.26975522786405665,-0.9231654862223782,0.5891349246727253,0.31258850945756167,17,3,29,97,48,25,69,19,4,36,21,9,73,45,79,31,66,92,77,24,55,84,93,94,68,79
0.13751038661225198,-1.2791818341603804,0.7981752419247303,-0.016973553899553413,-0.21264566037326293,0.2795981315811712,-0.7029888573876958,0.23861333661884587,0.717591941683567,-0.8168994084996589,1.0242749353964884,0.7402814348858276,1.9500199624884547,16,40,16,84,3,34,91,66,87,82,80,91,75,62,60,61,7,32,84,4,32,38,6,24,24,69
1.2755222761225804,-0.9465164402397696,-0.05440883521735219,-1.7754893846385125,0.15247804636309895,-0.43287103673337013,-0.1917472253440328,-0.07949503703552355,-0.4509558188018035,-0.41924098490643863,-1.384190667860413,2.0380484971371713,0.8850791391650239,5,93,22,99,65,30,25,44,20,41,65,92,72,91,49,28,72,48,51,67,86,75,33,41,14,39
0.14983654820263384,0.17333522647972427,1.1235732879704734,0.3229584517218651,0.49972359155290236,-0.6692255201441902,0.3831408173985755,0.16830743029235484,0.8092416582030968,1.6896586104439992,-0.7226137675324109,1.76150326338583,-0.4416581858446522,62,95,12,42,73,41,58,9,71,0,28,65,88,73,15,83,64,71,63,78,65,10,92,52,97,30
-0.5336130360132457,-0.4902384499899535,1.8015336441941863,0.022004464958138997,-0.39237980522124044,-0.7335452972041491,0.929502162611111,2.1847791214343992,-0.22326273759745585,1.1423379564856233,-0.1784927830540943,0.8537005316060805,0.6331712661699295,95,43,25,72,49,6,58,89,61,77,95,1,76,75,22,75,46,88,13,13,32,80,61,95,87,86
-1.6630616326607155,-0.3315226376033079,1.4304807066845155,-2.051577576695238,-0.7037341250178462,0.3645996662073794,0.9392638463497629,0.6487478277324719,-0.45088091180362944,-0.31842890452091305,-1.582487585980133,-0.07609314454962225,-0.13006941437035016,54,7,32,58,71,72,44,12,34,85,25,20,29,81,53,59,81,63,69,98,99,98,71,70,3,37
-0.08036654984006532,-1.0311550387554804,1.6900002417473519,-1.3525362105069954,-0.8586872208855523,-0.03548459248556388,-1.7392520366329276,-0.2284954384502875,0.5407084987257686,0.22102962254817904,-0.057835342374218196,-0.3225318079295661,2.346850760463547,95,24,56,50,87,68,60,70,59,34,82,3,66,63,51,5,64,59,58,58,98,22,4,30,36,79
-0.21927132686959733,-3.456026648693879,0.13462042544452882,0.7326351690528115,-1.5657937646092057,-0.42939542150039395,0.35950809454727045,-0.5934700007880178,2.1023604006478274,-0.8865375448628345,0.16736544149413624,2.1540164647340427,0.32193380948642575,41,41,40,63,70,45,28,11,79,29,90,45,84,64,80,35,48,33,73,9,19,47,33,89,16,58
0.4079821501587824,-0.2957056460274208,-0.5234706975731364,-0.12643255988513663,-1.3169448338769167,0.0032064183319075066,-0.8574858306354278,-0.13066212385621753,2.1319134941122835,-0.6037192915944658,1.0507228812803704,0.49382988255074284,-0.513570311112728,82,73,82,22,82,45,44,84,98,20,7,44,91,60,93,18,78,60,82,30,53,18,25,57,30,89
-0.5274830503410842,1.1934657409472371,-2.054466681821921,1.2805600629842209,1.100978513689572,-0.6744292079977707,-0.7048745031104425,0.12178654398799478,-0.2867695154961825,0.5094665541385894,-1.510794557879333,0.6679568424365127,-1.1000955589580796,71,80,54,52,20,34,62,87,90,46,41,20,82,11,14,61,17,1,22,95,53,13,9,19,20,4
-0.6729752985723356,0.1562625999366479,0.2249160751255595,-1.7356948883646424,0.11653637154561948,1.9660524127345909,-0.2787345769104095,1.1091339403527218,0.2926394981496243,-2.1255800625953665,-1.330149042060815,0.13165660867497717,-0.5221292536685141,12,61,31,52,5,77,14,92,27,23,21,65,59,57,46,98,15,68,39,95,66,35,66,56,84,3
-0.4307388443964668,0.9938962216692705,0.8801278527312366,2.8877617368335797,-0.19140255982525353,-0.6453251873077586,-2.081404681516544,-0.8776101553686099,-0.6043650627497652,-1.1804543140112365,0.016953400133026632,2.1124325646682705,-0.6102322123565674,78,79,75,5,90,43,83,39,2,31,25,37,51,35,48,52,50,57,0,83,78,45,13,10,42,74
0.856376234226025,0.8449308384498934,-0.21605683960026456,0.6785511099394351,0.15003960740691447,0.07622941261808446,0.7193559673228549,0.2548418523301957,-0.2182079484219634,-0.6834915602232604,1.324876409238021,0.07246538794089201,-0.5927773031047063,44,62,22,30,40,48,2,40,71,2,30,52,5,63,98,96,12,46,56,26,40,13,46,90,47,94
1.1932513219528427,0.9630000548163176,0.9506830707074434,-0.5396728889891885,-0.4723118015965375,0.5289264956713814,0.355453667324562,0.31515744621343056,-0.42932697558117244,0.9521073858210173,0.9364143194296904,0.23275344840669185,1.3075779310798856,69,51,62,59,0,90,57,12,61,29,37,12,65,96,2,10,63,54,0,37,80,53,16,8,76,6
-1.3399646927292008,1.123172811929712,-0.977089845683857,0.2578006261559205,-0.5322438380730754,-0.9987031714865079,0.7787837544980164,0.9675812234400568,1.2977916470744246,2.4316678630467727,0.8382733901880788,0.2495140325220418,0.07262938589421064,11,21,51,57,74,48,66,65,95,87,94,51,55,5,53,64,13,87,91,41,14,92,65,0,39,1
